Brand,Product Name,Product Type,Category,Gender,Production Year,Profit Margin,Profit Made,Release Price,Wholesale Price,Link to Product Pictures
J-Crew,Slim Heather Gray Suit,Suits,Suits,Men,2025,40.00%,$61.20,$153.00,,https://storage.googleapis.com/lululemon-202/J-Crew%20L%20Linen%20Cotton%20Summer%20Suit.jpeg
J-Crew,Stretch Corduroy Suit,Suits,Suits,Men,2025,40.00%,$58.00,$145.00,,https://storage.googleapis.com/lululemon-202/J-Crew%20L%20Linen%20Cotton%20Summer%20Suit.jpeg
J-Crew,Tailored Fit Oxford Suit,Suits,Suits,Men,2025,40.00%,$61.60,$154.00,,https://storage.googleapis.com/lululemon-202/J-Crew%20L%20Linen%20Cotton%20Summer%20Suit.jpeg
J-Crew,Tropical Wool Formal Suit,Suits,Suits,Men,2025,40.00%,$57.20,$143.00,,https://storage.googleapis.com/lululemon-202/J-Crew%20L%20Linen%20Cotton%20Summer%20Suit.jpeg
J-Crew,Unstructured Suit,Suits,Suits,Men,2025,40.00%,$62.00,$155.00,,https://storage.googleapis.com/lululemon-202/J-Crew%20L%20Linen%20Cotton%20Summer%20Suit.jpeg
J-Crew,Wool-Flannel Suit Suit,Suits,Suits,Men,2025,40.00%,$56.40,$141.00,,https://storage.googleapis.com/lululemon-202/J-Crew%20L%20Linen%20Cotton%20Summer%20Suit.jpeg
J-Crew,Worsted Wool Suit Suit,Suits,Suits,Men,2025,40.00%,$49.60,$124.00,,https://storage.googleapis.com/lululemon-202/J-Crew%20L%20Linen%20Cotton%20Summer%20Suit.jpeg
Banana Republic,Classic Navy Suit,Suits,Suits,Men,2025,55.00%,$129.25,$235.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Classic%20Navy%20Suit.jpeg
Banana Republic,Double Vent Suit,Suits,Suits,Men,2025,49.00%,$102.90,$210.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Double%20Vent%20Suit.jpeg
Banana Republic,Heritage Wool Suit,Suits,Suits,Men,2025,49.00%,$107.31,$219.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Heritage%20Wool%20Suit.jpeg
Banana Republic,Herringbone Suit,Suits,Suits,Men,2025,50.00%,$123.50,$247.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Heritage%20Wool%20Suit.jpeg
Banana Republic,Lightweight Linen Suit,Suits,Suits,Men,2025,51.00%,$120.87,$237.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Lightweight%20Linen%20Suit.jpeg
Banana Republic,Luxe Traveler Suit,Suits,Suits,Men,2025,47.00%,$110.45,$235.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Classic%20Navy%20Suit.jpeg
Banana Republic,Modern Tech Suit,Suits,Suits,Men,2025,50.00%,$123.50,$247.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Double%20Vent%20Suit.jpeg
Banana Republic,Notch Lapel Suit,Suits,Suits,Men,2025,51.00%,$124.44,$244.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Heritage%20Wool%20Suit.jpeg
Banana Republic,Performance Fit Suit,Suits,Suits,Men,2025,49.00%,$111.72,$228.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Heritage%20Wool%20Suit.jpeg
Banana Republic,Pinstripe Navy Suit,Suits,Suits,Men,2025,50.00%,$108.00,$216.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Lightweight%20Linen%20Suit.jpeg
Banana Republic,Shadow Plaid Suit,Suits,Suits,Men,2025,47.00%,$116.09,$247.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Classic%20Navy%20Suit.jpeg
Banana Republic,Slim Brushed Wool Suit,Suits,Suits,Men,2025,52.00%,$106.60,$205.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Double%20Vent%20Suit.jpeg
Banana Republic,Slim Italian Wool Suit,Suits,Suits,Men,2025,52.00%,$122.20,$235.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Heritage%20Wool%20Suit.jpeg
Banana Republic,Slim Seersucker Suit,Suits,Suits,Men,2025,46.00%,$96.60,$210.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Heritage%20Wool%20Suit.jpeg
Banana Republic,Stretch Twill Suit,Suits,Suits,Men,2025,47.00%,$93.53,$199.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Lightweight%20Linen%20Suit.jpeg
Banana Republic,Tailored Black Suit,Suits,Suits,Men,2025,46.00%,$113.16,$246.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Classic%20Navy%20Suit.jpeg
Banana Republic,Textured Cotton Suit,Suits,Suits,Men,2025,53.00%,$111.83,$211.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Double%20Vent%20Suit.jpeg
Banana Republic,Two-Button Charcoal Suit,Suits,Suits,Men,2025,50.00%,$116.50,$233.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Heritage%20Wool%20Suit.jpeg
Banana Republic,Unstructured Suit,Suits,Suits,Men,2025,49.00%,$110.25,$225.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Heritage%20Wool%20Suit.jpeg
Banana Republic,Windowpane Check Suit,Suits,Suits,Men,2025,46.00%,$93.84,$204.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20L%20Lightweight%20Linen%20Suit.jpeg
Banana Republic,Adjustable Nose Pad Glasses Sunglasses,Eyewear,Eyewear,Men,2025,48.00%,$29.76,$62.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Adjustable%20Nose%20Pad%20Glasses.jpeg
Banana Republic,Aviator Metal Frame Sunglasses,Eyewear,Eyewear,Men,2025,45.00%,$27.00,$60.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Aviator%20Metal%20Frame.jpeg
Banana Republic,Foldable Pocket Sunglasses,Eyewear,Eyewear,Men,2025,54.00%,$38.88,$72.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Foldable%20Pocket%20Sunglasses.jpeg
Banana Republic,Gold Frame Sunglasses,Eyewear,Eyewear,Men,2025,53.00%,$38.16,$72.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Gold%20Frame%20Sunglasses.jpeg
Banana Republic,Gradient Lens Aviator Sunglasses,Eyewear,Eyewear,Men,2025,51.00%,$32.13,$63.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Gradient%20Lens%20Aviator.jpeg
Banana Republic,High Bridge Fit Glasses Sunglasses,Eyewear,Eyewear,Men,2025,52.00%,$37.96,$73.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Adjustable%20Nose%20Pad%20Glasses.jpeg
Banana Republic,Leather Accent Bridge Sunglasses,Eyewear,Eyewear,Men,2025,51.00%,$36.21,$71.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Aviator%20Metal%20Frame.jpeg
Banana Republic,Matte Black Wayfarer Sunglasses,Eyewear,Eyewear,Men,2025,51.00%,$36.72,$72.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Foldable%20Pocket%20Sunglasses.jpeg
Banana Republic,Mirrored Lens Aviators Sunglasses,Eyewear,Eyewear,Men,2025,46.00%,$28.06,$61.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Gold%20Frame%20Sunglasses.jpeg
Banana Republic,Oversized Sport Shades Sunglasses,Eyewear,Eyewear,Men,2025,47.00%,$34.31,$73.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Gradient%20Lens%20Aviator.jpeg
Banana Republic,Polarized Navigator Sunglasses,Eyewear,Eyewear,Men,2025,46.00%,$34.04,$74.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Adjustable%20Nose%20Pad%20Glasses.jpeg
Banana Republic,Retro Brown Lens Frame Sunglasses,Eyewear,Eyewear,Men,2025,51.00%,$31.11,$61.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Aviator%20Metal%20Frame.jpeg
Banana Republic,Round Tortoise Frame Sunglasses,Eyewear,Eyewear,Men,2025,49.00%,$32.34,$66.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Foldable%20Pocket%20Sunglasses.jpeg
Banana Republic,Slim Rectangle Lens Sunglasses,Eyewear,Eyewear,Men,2025,47.00%,$26.32,$56.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Gold%20Frame%20Sunglasses.jpeg
Banana Republic,Square Wood Frame Sunglasses,Eyewear,Eyewear,Men,2025,47.00%,$33.37,$71.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Gradient%20Lens%20Aviator.jpeg
Banana Republic,Sustainable Acetate Shades Sunglasses,Eyewear,Eyewear,Men,2025,45.00%,$32.85,$73.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Adjustable%20Nose%20Pad%20Glasses.jpeg
Banana Republic,Two-Tone Rectangle Sunglasses,Eyewear,Eyewear,Men,2025,46.00%,$28.52,$62.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Aviator%20Metal%20Frame.jpeg
Banana Republic,Vintage Round Frame Sunglasses,Eyewear,Eyewear,Men,2025,46.00%,$31.74,$69.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Foldable%20Pocket%20Sunglasses.jpeg
Banana Republic,Wayfarer Classic Sunglasses,Eyewear,Eyewear,Men,2025,49.00%,$29.89,$61.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Gold%20Frame%20Sunglasses.jpeg
Banana Republic,Wire Frame Classic Sunglasses,Eyewear,Eyewear,Men,2025,51.00%,$35.19,$69.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20AM%20Gradient%20Lens%20Aviator.jpeg
Banana Republic,Brushed Cotton Sweater,Sweaters,Sweaters,Men,2025,54.00%,$74.52,$138.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Cotton%20Shawl%20Cardigan.jpeg
Banana Republic,Cable Knit Crew Sweater,Sweaters,Sweaters,Men,2025,55.00%,$66.55,$121.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Cable%20Knit%20Crew.jpeg
Banana Republic,Cashmere Crewneck Sweater,Sweaters,Sweaters,Men,2025,52.00%,$75.40,$145.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Chunky%20Knit%20Pullover.jpeg
Banana Republic,Chunky Knit Pullover Sweater,Sweaters,Sweaters,Men,2025,47.00%,$64.39,$137.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Chunky%20Knit%20Pullover.jpeg
Banana Republic,Colorblock Wool Sweater,Sweaters,Sweaters,Men,2025,47.00%,$73.79,$157.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Chunky%20Knit%20Pullover.jpeg
Banana Republic,Cotton Shawl Cardigan Sweater,Sweaters,Sweaters,Men,2025,46.00%,$58.42,$127.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Cotton%20Shawl%20Cardigan.jpeg
Banana Republic,Cotton Silk Sweater,Sweaters,Sweaters,Men,2025,50.00%,$64.50,$129.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Chunky%20Knit%20Pullover.jpeg
Banana Republic,Featherweight V-Neck Sweater,Sweaters,Sweaters,Men,2025,53.00%,$66.25,$125.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Featherweight%20V-Neck.jpeg
Banana Republic,Fine Gauge Mockneck Sweater,Sweaters,Sweaters,Men,2025,48.00%,$66.72,$139.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Fine%20Gauge%20Mockneck.jpeg
Banana Republic,Fisherman Rib Pullover Sweater,Sweaters,Sweaters,Men,2025,54.00%,$79.92,$148.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Cable%20Knit%20Crew.jpeg
Banana Republic,Half-Zip Cotton Sweater,Sweaters,Sweaters,Men,2025,49.00%,$76.44,$156.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Chunky%20Knit%20Pullover.jpeg
Banana Republic,Merino Wool V-Neck Sweater,Sweaters,Sweaters,Men,2025,54.00%,$85.86,$159.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Chunky%20Knit%20Pullover.jpeg
Banana Republic,Polo Collar Sweater,Sweaters,Sweaters,Men,2025,48.00%,$69.60,$145.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Cotton%20Shawl%20Cardigan.jpeg
Banana Republic,Ribbed Zip Sweater,Sweaters,Sweaters,Men,2025,46.00%,$55.66,$121.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Cable%20Knit%20Crew.jpeg
Banana Republic,Rollneck Sweater,Sweaters,Sweaters,Men,2025,51.00%,$80.58,$158.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Chunky%20Knit%20Pullover.jpeg
Banana Republic,Slim Fit Turtleneck Sweater,Sweaters,Sweaters,Men,2025,53.00%,$73.67,$139.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Chunky%20Knit%20Pullover.jpeg
Banana Republic,Textured Henley Sweater,Sweaters,Sweaters,Men,2025,46.00%,$62.56,$136.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Cotton%20Shawl%20Cardigan.jpeg
Banana Republic,Tipped Trim Sweater,Sweaters,Sweaters,Men,2025,46.00%,$71.76,$156.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Cable%20Knit%20Crew.jpeg
Banana Republic,Waffle Knit Crewneck Sweater,Sweaters,Sweaters,Men,2025,52.00%,$81.64,$157.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Chunky%20Knit%20Pullover.jpeg
Banana Republic,Wool Blend Hoodie Sweater,Sweaters,Sweaters,Men,2025,47.00%,$71.44,$152.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20I%20Chunky%20Knit%20Pullover.jpeg
Everlane,Alpaca Quarter-Zip Sweater,Sweaters,Sweaters,Men,2025,34.00%,$24.82,$73.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Cashmere%20Hoodie.jpeg
Everlane,Cashmere Hoodie Sweater,Sweaters,Sweaters,Men,2025,37.00%,$34.04,$92.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Cashmere%20Hoodie.jpeg
Everlane,Cotton Hemp Sweater,Sweaters,Sweaters,Men,2025,31.00%,$29.14,$94.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Heavyweight%20Wool%20Sweater.jpeg
Everlane,Heavyweight Wool Sweater,Sweaters,Sweaters,Men,2025,37.00%,$31.45,$85.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Heavyweight%20Wool%20Sweater.jpeg
Everlane,Organic Cotton Cardigan Sweater,Sweaters,Sweaters,Men,2025,33.00%,$29.70,$90.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Organic%20Cotton%20Cardigan.jpeg
Everlane,Recashmere Crew Sweater,Sweaters,Sweaters,Men,2025,36.00%,$23.40,$65.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20ReCashmere%20Crew.jpeg
Everlane,Remerino V-Neck Sweater,Sweaters,Sweaters,Men,2025,32.00%,$26.88,$84.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20ReMerino%20V-Neck.jpeg
Everlane,Relaxed Cotton Sweater,Sweaters,Sweaters,Men,2025,39.00%,$35.49,$91.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Heavyweight%20Wool%20Sweater.jpeg
Everlane,Ribbed Wool Sweater,Sweaters,Sweaters,Men,2025,38.00%,$25.46,$67.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Heavyweight%20Wool%20Sweater.jpeg
Everlane,The Alpaca Crew Sweater,Sweaters,Sweaters,Men,2025,37.00%,$21.46,$58.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20ReCashmere%20Crew.jpeg
Everlane,The Classic Waffle Sweater,Sweaters,Sweaters,Men,2025,40.00%,$36.00,$90.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Heavyweight%20Wool%20Sweater.jpeg
Everlane,The Felted Merino Sweater,Sweaters,Sweaters,Men,2025,31.00%,$24.49,$79.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Heavyweight%20Wool%20Sweater.jpeg
Everlane,The Grade-A Cashmere Sweater,Sweaters,Sweaters,Men,2025,37.00%,$35.52,$96.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Heavyweight%20Wool%20Sweater.jpeg
Everlane,The Merino Turtleneck Sweater,Sweaters,Sweaters,Men,2025,39.00%,$19.11,$49.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Cashmere%20Hoodie.jpeg
Everlane,The Merino Wool Polo Sweater,Sweaters,Sweaters,Men,2025,30.00%,$15.00,$50.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Cashmere%20Hoodie.jpeg
Everlane,The Organic Cotton Crew Sweater,Sweaters,Sweaters,Men,2025,34.00%,$25.84,$76.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Heavyweight%20Wool%20Sweater.jpeg
Everlane,The Stitch Sweater,Sweaters,Sweaters,Men,2025,34.00%,$15.64,$46.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Heavyweight%20Wool%20Sweater.jpeg
Everlane,The Uniform Sweater,Sweaters,Sweaters,Men,2025,37.00%,$19.24,$52.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20Organic%20Cotton%20Cardigan.jpeg
Everlane,Waffle Henley Sweater,Sweaters,Sweaters,Men,2025,34.00%,$21.42,$63.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20ReCashmere%20Crew.jpeg
Everlane,Wool-Cashmere Ribbed Sweater,Sweaters,Sweaters,Men,2025,37.00%,$18.13,$49.00,,https://storage.googleapis.com/lululemon-202/Everlane%20A%20ReMerino%20V-Neck.jpeg
Everlane,Basketweave Sweater,Sweaters,Sweaters,Men,2025,30.00%,$36.00,$120.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Basketweave%20Sweater.jpeg
Everlane,Brushed Wool Sweater,Sweaters,Sweaters,Men,2025,36.00%,$27.36,$76.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Brushed%20Wool%20Sweater.jpeg
Everlane,Cashmere Crew Sweater,Sweaters,Sweaters,Men,2025,38.00%,$47.12,$124.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Cashmere%20Crew.jpeg
Everlane,Cashmere Polo Sweater,Sweaters,Sweaters,Men,2025,33.00%,$39.93,$121.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Cashmere%20Polo.jpeg
Everlane,Chunky Knit Sweater,Sweaters,Sweaters,Men,2025,38.00%,$36.10,$95.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Chunky%20Knit%20Sweater.jpeg
Everlane,Donegal Crewneck Sweater,Sweaters,Sweaters,Men,2025,40.00%,$50.00,$125.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Donegal%20Crewneck.jpeg
Everlane,Eco Wool Pullover Sweater,Sweaters,Sweaters,Men,2025,32.00%,$24.00,$75.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Eco%20Wool%20Pullover.jpeg
Everlane,Felted Merino Half-Zip Sweater,Sweaters,Sweaters,Men,2025,31.00%,$20.46,$66.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Basketweave%20Sweater.jpeg
Everlane,Heavyweight Merino Sweater,Sweaters,Sweaters,Men,2025,33.00%,$36.96,$112.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Brushed%20Wool%20Sweater.jpeg
Everlane,Heritage Sweater,Sweaters,Sweaters,Men,2025,31.00%,$38.13,$123.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Cashmere%20Crew.jpeg
Everlane,Lightweight Cotton Sweater,Sweaters,Sweaters,Men,2025,33.00%,$31.68,$96.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Cashmere%20Polo.jpeg
Everlane,Merino Quarter-Zip Sweater,Sweaters,Sweaters,Men,2025,31.00%,$27.28,$88.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Chunky%20Knit%20Sweater.jpeg
Everlane,Organic Cotton Crew Sweater,Sweaters,Sweaters,Men,2025,31.00%,$26.66,$86.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Donegal%20Crewneck.jpeg
Everlane,Polo Collar Sweater,Sweaters,Sweaters,Men,2025,30.00%,$35.70,$119.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Eco%20Wool%20Pullover.jpeg
Everlane,Recashmere Crew Sweater,Sweaters,Sweaters,Men,2025,34.00%,$23.12,$68.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Basketweave%20Sweater.jpeg
Everlane,Relaxed Fit Wool Sweater,Sweaters,Sweaters,Men,2025,39.00%,$43.68,$112.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Brushed%20Wool%20Sweater.jpeg
Everlane,Slub Cotton Sweater,Sweaters,Sweaters,Men,2025,34.00%,$40.46,$119.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Cashmere%20Crew.jpeg
Everlane,Soft Cotton Crew Sweater,Sweaters,Sweaters,Men,2025,38.00%,$29.26,$77.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Cashmere%20Polo.jpeg
Everlane,Waffle-Knit Crew Sweater,Sweaters,Sweaters,Men,2025,40.00%,$30.80,$77.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Chunky%20Knit%20Sweater.jpeg
Everlane,Wool-Cotton Raglan Sweater,Sweaters,Sweaters,Men,2025,35.00%,$45.15,$129.00,,https://storage.googleapis.com/lululemon-202/Everlane%20R%20Donegal%20Crewneck.jpeg
Banana Republic,Brushed Cotton Pullover Sweater,Sweaters,Sweaters,Men,2025,53.00%,$51.94,$98.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Brushed%20Cotton%20Pullover.jpeg
Banana Republic,Contrast Stitch Sweater,Sweaters,Sweaters,Men,2025,45.00%,$41.40,$92.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Contrast%20Stitch%20Sweatshirt.jpeg
Banana Republic,Crewneck Fleece Sweater,Sweaters,Sweaters,Men,2025,54.00%,$48.60,$90.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Crewneck%20Fleece%20Sweatshirt.jpeg
Banana Republic,Eco Fleece Sweater,Sweaters,Sweaters,Men,2025,46.00%,$43.24,$94.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Eco%20Fleece%20Sweatshirt.jpeg
Banana Republic,Essential Sweater,Sweaters,Sweaters,Men,2025,52.00%,$45.24,$87.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Heritage%20French%20Terry.jpeg
Banana Republic,Garment Dyed Pullover Sweater,Sweaters,Sweaters,Men,2025,50.00%,$48.50,$97.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Brushed%20Cotton%20Pullover.jpeg
Banana Republic,Heather Knit Sweater,Sweaters,Sweaters,Men,2025,49.00%,$45.08,$92.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Contrast%20Stitch%20Sweatshirt.jpeg
Banana Republic,Heritage French Terry Sweater,Sweaters,Sweaters,Men,2025,47.00%,$42.30,$90.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Crewneck%20Fleece%20Sweatshirt.jpeg
Banana Republic,Knit Collar Sweater,Sweaters,Sweaters,Men,2025,51.00%,$47.94,$94.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Eco%20Fleece%20Sweatshirt.jpeg
Banana Republic,Lightweight Layer Sweater,Sweaters,Sweaters,Men,2025,52.00%,$45.24,$87.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Heritage%20French%20Terry.jpeg
Banana Republic,Midweight Terry Crew Sweater,Sweaters,Sweaters,Men,2025,53.00%,$51.41,$97.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Brushed%20Cotton%20Pullover.jpeg
Banana Republic,Mock Neck Sweater,Sweaters,Sweaters,Men,2025,51.00%,$41.31,$81.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Contrast%20Stitch%20Sweatshirt.jpeg
Banana Republic,Modern Fit Sweater,Sweaters,Sweaters,Men,2025,53.00%,$41.34,$78.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Crewneck%20Fleece%20Sweatshirt.jpeg
Banana Republic,Piqué Cotton Sweater,Sweaters,Sweaters,Men,2025,45.00%,$42.75,$95.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Eco%20Fleece%20Sweatshirt.jpeg
Banana Republic,Raglan Sleeve Sweater,Sweaters,Sweaters,Men,2025,46.00%,$34.50,$75.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Heritage%20French%20Terry.jpeg
Banana Republic,Relaxed Fit Pullover Sweater,Sweaters,Sweaters,Men,2025,54.00%,$54.00,$100.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Brushed%20Cotton%20Pullover.jpeg
Banana Republic,Slim Fit Fleece Sweater,Sweaters,Sweaters,Men,2025,51.00%,$50.49,$99.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Contrast%20Stitch%20Sweatshirt.jpeg
Banana Republic,Vintage Wash Sweater,Sweaters,Sweaters,Men,2025,51.00%,$44.37,$87.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Crewneck%20Fleece%20Sweatshirt.jpeg
Banana Republic,Waffle Fleece Sweater,Sweaters,Sweaters,Men,2025,47.00%,$44.65,$95.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Eco%20Fleece%20Sweatshirt.jpeg
Banana Republic,Zip Shoulder Sweater,Sweaters,Sweaters,Men,2025,54.00%,$43.74,$81.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20Z%20Heritage%20French%20Terry.jpeg
Banana Republic,9-Inch Swim Trunks Sweater,Sweaters,Sweaters,Men,2025,49.00%,$44.10,$90.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20J%209-Inch%20Swim%20Trunks.jpeg
Banana Republic,Boardwalk Swim Trunks Sweater,Sweaters,Sweaters,Men,2025,52.00%,$43.68,$84.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20J%20Boardwalk%20Swim%20Trunks.jpeg
Banana Republic,Classic Solid Swim Trunks Sweater,Sweaters,Sweaters,Men,2025,50.00%,$37.50,$75.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20J%20Classic%20Solid%20Swim%20Trunks.jpeg
Banana Republic,Drawcord Mesh Lined Swim Shorts Sweater,Sweaters,Sweaters,Men,2025,54.00%,$56.16,$104.00,,https://storage.googleapis.com/lululemon-202/Banana%20Republic%20J%20Drawcord%20Mesh%20Lined%20Swim%20Shorts.jpeg
