Brand,Product Name,Product Type,Category,Gender,Production Year,Profit Margin,Profit Made,Release Price,Wholesale Price,Link to Product Pictures
Lululemon,Mesh Utility Sacks,Sacks,Sacks,Men,2025,59.00%,$22.42,$38.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Mesh%20Utility%20Sack.Jpeg
Lululemon,Mini Sling Sacks,Sacks,Sacks,Men,2025,59.00%,$28.32,$48.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Mini%20Sling%20Sack.Jpeg
Lululemon,Performance Shoe Sacks,Sacks,Sacks,Men,2025,58.00%,$22.04,$38.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Performance%20Shoe%20Sack.Jpeg
Lululemon,Quick Pack Sacks,Sacks,Sacks,Men,2025,58.00%,$27.84,$48.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Quick%20Pack%20Sack.Jpeg
Lululemon,Waterproof Gym Sacks,Sacks,Sacks,Men,2025,59.00%,$28.32,$48.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Waterproof%20Gym%20Sack.Jpeg
Lululemon,Woven Texture Drawstring Sacks,Sacks,Sacks,Men,2025,59.00%,$28.32,$48.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Woven%20Texture%20Drawstring%20Sack.Jpeg
Lululemon,Breathable Loop Wrap Scarf,Scarves,Scarves,Unisex,2025,57.00%,$33.06,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Breathable%20Loop%20Wrap.Jpeg
Lululemon,Chunky Knit Winter Wrap Scarf,Scarves,Scarves,Unisex,2025,57.00%,$38.76,$68.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Chunky%20Knit%20Winter%20Wrap.Jpeg
Lululemon,Commuter Grid Scarf,Scarves,Scarves,Unisex,2025,57.00%,$33.06,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Commuter%20Grid%20Scarf.Jpeg
Lululemon,Double-Layer Cotton Scarf,Scarves,Scarves,Unisex,2025,57.00%,$33.06,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Double-Layer%20Cotton%20Scarf.Jpeg
Lululemon,Everyday Merino Scarf,Scarves,Scarves,Unisex,2025,57.00%,$38.76,$68.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Everyday%20Merino%20Scarf.Jpeg
Lululemon,Modal Knit Scarf,Scarves,Scarves,Unisex,2025,57.00%,$33.06,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Modal%20Knit%20Scarf.Jpeg
Lululemon,Performance Neck Wrap Scarf,Scarves,Scarves,Unisex,2025,57.00%,$33.06,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Performance%20Neck%20Wrap.Jpeg
Lululemon,Softstretch Fleece Scarf,Scarves,Scarves,Unisex,2025,57.00%,$33.06,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Softstretch%20Fleece%20Scarf.Jpeg
Lululemon,Urban Travel Scarf,Scarves,Scarves,Unisex,2025,57.00%,$38.76,$68.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Urban%20Travel%20Scarf.Jpeg
Lululemon,Waffle Textured Wrap Scarf,Scarves,Scarves,Unisex,2025,57.00%,$38.76,$68.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20S%20Waffle%20Textured%20Wrap.Jpeg
Lululemon,City Sweat Long Sleeve Shirt,Shirts,Shirts,Men,2025,58.00%,$51.04,$88.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20City%20Sweat%20Long%20Sleeve%20Henley.Jpeg
Lululemon,Everyday Long Sleeve Tee Shirt,Shirts,Shirts,Men,2025,58.00%,$39.44,$68.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Everyday%20Long%20Sleeve%20Tee.Jpeg
Lululemon,Evolution Polo Shirt,Shirts,Shirts,Men,2025,59.00%,$51.92,$88.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Evolution%20Polo%20Shirt.Jpeg
Lululemon,Fast And Free Long Sleeve Shirt,Shirts,Shirts,Men,2025,59.00%,$51.92,$88.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Fast%20And%20Free%20Long%20Sleeve.Jpeg
Lululemon,Fundamental Long Sleeve Shirt,Shirts,Shirts,Men,2025,59.00%,$40.12,$68.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Fundamental%20Long%20Sleeve.Jpeg
Lululemon,License To Train Long Sleeve Shirt,Shirts,Shirts,Men,2025,58.00%,$51.04,$88.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20License%20To%20Train%20Long%20Sleeve.Jpeg
Lululemon,License To Train Polo Shirt,Shirts,Shirts,Men,2025,59.00%,$57.82,$98.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20License%20To%20Train%20Polo.Jpeg
Lululemon,Metal Vent Tech Long Sleeve 2.0 Shirt,Shirts,Shirts,Men,2025,58.00%,$51.04,$88.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Metal%20Vent%20Tech%20Long%20Sleeve%202.0.Jpeg
Lululemon,Modal Long Sleeve Crew Shirt,Shirts,Shirts,Men,2025,58.00%,$45.24,$78.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Modal%20Long%20Sleeve%20Crew.Jpeg
Lululemon,Pima Cotton Long Sleeve Tee Shirt,Shirts,Shirts,Men,2025,59.00%,$46.02,$78.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Pima%20Cotton%20Long%20Sleeve%20Tee.Jpeg
Lululemon,Training Long Sleeve Shirt,Shirts,Shirts,Men,2025,58.00%,$45.24,$78.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Training%20Long%20Sleeve%20Shirt.Jpeg
Lululemon,Waffle Knit Long Sleeve Shirt,Shirts,Shirts,Men,2025,57.00%,$50.16,$88.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Warpstreme%20Half%20Zip.Jpeg
Lululemon,City Sweat Half Zip Sweatshirt,Sweatshirt,Sweatshirt,Men,2025,58.00%,$68.44,$118.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20City%20Sweat%20Half%20Zip.Jpeg
Lululemon,Everyday Training Half Zip Sweatshirt,Sweatshirt,Sweatshirt,Men,2025,59.00%,$63.72,$108.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Everyday%20Training%20Half%20Zip.Jpeg
Lululemon,Merino Wool Half Zip Sweatshirt,Sweatshirt,Sweatshirt,Men,2025,59.00%,$75.52,$128.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Merino%20Wool%20Half%20Zip.Jpeg
Lululemon,Modal Fleece Half Zip Sweatshirt,Sweatshirt,Sweatshirt,Men,2025,59.00%,$63.72,$108.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Modal%20Fleece%20Half%20Zip.Jpeg
Lululemon,Scuba Fleece Half Zip Sweatshirt,Sweatshirt,Sweatshirt,Men,2025,58.00%,$68.44,$118.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Scuba%20Fleece%20Half%20Zip.Jpeg
Lululemon,Soft Jersey Half Zip Sweatshirt,Sweatshirt,Sweatshirt,Men,2025,59.00%,$57.82,$98.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Soft%20Jersey%20Half%20Zip.Jpeg
Lululemon,Stretch Classic Fit Half Zip Sweatshirt,Sweatshirt,Sweatshirt,Men,2025,59.00%,$63.72,$108.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Stretch%20Classic%20Fit%20Half%20Zip.Jpeg
Lululemon,Textured Cotton Half Zip Sweatshirt,Sweatshirt,Sweatshirt,Men,2025,59.00%,$57.82,$98.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Textured%20Cotton%20Half%20Zip.Jpeg
Lululemon,Waffle Knit Half Zip Sweatshirt,Sweatshirt,Sweatshirt,Men,2025,57.00%,$67.26,$118.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Waffle%20Knit%20Half%20Zip.Jpeg
Lululemon,Warpstreme Half Zip Sweatshirt,Sweatshirt,Sweatshirt,Men,2025,58.00%,$62.64,$108.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Warpstreme%20Trouser%20Slim.Jpeg
Lululemon,Classic Fit Cotton Tank Top,Tank Top,Tank Top,Women,2025,58.00%,$33.64,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Classic%20Fit%20Cotton%20Tank.Jpeg
Lululemon,Drysense Sleeveless Tank Top,Tank Top,Tank Top,Women,2025,58.00%,$39.44,$68.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Drysense%20Sleeveless.Jpeg
Lululemon,Everyday Stretch Tank Top,Tank Top,Tank Top,Women,2025,59.00%,$34.22,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Everyday%20Stretch%20Tank.Jpeg
Lululemon,Fast And Free Tank Top,Tank Top,Tank Top,Women,2025,59.00%,$40.12,$68.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Fast%20And%20Free%20Tank.Jpeg
Lululemon,Fundamental Tank Top,Tank Top,Tank Top,Women,2025,58.00%,$33.64,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Fundamental%20Tank.Avif
Lululemon,License To Train Tank Tank Top,Tank Top,Tank Top,Women,2025,59.00%,$40.12,$68.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20License%20To%20Train%20Tank.Jpeg
Lululemon,Metal Vent Tech Sleeveless Tank Top,Tank Top,Tank Top,Women,2025,58.00%,$39.44,$68.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Metal%20Vent%20Tech%20Sleeveless.Jpeg
Lululemon,Modal Training Tank Top,Tank Top,Tank Top,Women,2025,59.00%,$34.22,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Modal%20Training%20Tank.Jpeg
Lululemon,Relaxed Fit Muscle Tank Top,Tank Top,Tank Top,Women,2025,59.00%,$34.22,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Relaxed%20Fit%20Muscle%20Tank.Jpeg
Lululemon,Softstretch Cotton Tank Top,Tank Top,Tank Top,Women,2025,59.00%,$34.22,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Soft%20Jersey%20Half%20Zip.Jpeg
Lululemon,Abc Classic Pants,Pants,Pants,Men,2025,58.00%,$80.04,$138.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Abc%20Classic%20Trouser.Jpeg
Lululemon,City Sleek 5 Pocket Pants,Pants,Pants,Men,2025,58.00%,$74.24,$128.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20City%20Sleek%205%20Pocket%20Trouser.Jpeg
Lululemon,Classic Fit Woven Pants,Pants,Pants,Men,2025,58.00%,$80.04,$138.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Classic%20Fit%20Woven%20Trouser.Jpeg
Lululemon,Commission Pants,Pants,Pants,Men,2025,58.00%,$80.04,$138.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Commission%20Trouser.Jpeg
Lululemon,Everyday Stretch Pants,Pants,Pants,Men,2025,59.00%,$75.52,$128.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Everyday%20Stretch%20Trouser.Jpeg
Lululemon,Relaxed Woven Pants,Pants,Pants,Men,2025,59.00%,$75.52,$128.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Relaxed%20Woven%20Trouser.Jpeg
Lululemon,Slim Fit Technical Pants,Pants,Pants,Men,2025,59.00%,$75.52,$128.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Slim%20Fit%20Technical%20Trouser.Jpeg
Lululemon,Stretch Cotton Trouser Pants,Pants,Pants,Men,2025,59.00%,$75.52,$128.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Stretch%20Cotton%20Trouser.Jpeg
Lululemon,Utilitech 5-Pocket Pants,Pants,Pants,Men,2025,58.00%,$80.04,$138.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Utilitech%205-Pocket%20Trouser.Jpeg
Lululemon,Warpstreme Shorts,Pants,Pants,Men,2025,58.00%,$74.24,$128.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20T%20Wovenlight%20Jacket.Jpeg
Lululemon,Crossbody Mini Wallet,Wallet,Wallet,Unisex,2025,59.00%,$34.22,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20B%20Crossbody%20Mini%20Wallet.Jpeg
Lululemon,Everyday Essentials Wallet,Wallet,Wallet,Unisex,2025,57.00%,$27.36,$48.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20B%20Everyday%20Essentials%20Wallet.Jpeg
Lululemon,Hybrid Clutch Wallet,Wallet,Wallet,Unisex,2025,57.00%,$33.06,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20B%20Hybrid%20Wallet%20Clutch.Jpeg
Lululemon,Minimalist Rfid Wallet,Wallet,Wallet,Unisex,2025,57.00%,$27.36,$48.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20B%20Minimalist%20Rfid%20Wallet.Jpeg
Lululemon,Performance Bifold Wallet,Wallet,Wallet,Unisex,2025,58.00%,$27.84,$48.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20B%20Performance%20Belt%20Bag.Jpeg
Lululemon,Slim Zip Wallet,Wallet,Wallet,Unisex,2025,59.00%,$28.32,$48.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20B%20Slim%20Zip%20Wallet.Jpeg
Lululemon,Stretch Zip Card Holder Wallet,Wallet,Wallet,Unisex,2025,58.00%,$22.04,$38.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20B%20Stretch%20Zip%20Card%20Holder.Jpeg
Lululemon,Textured Card Case Wallet,Wallet,Wallet,Unisex,2025,58.00%,$22.04,$38.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20B%20Textured%20Card%20Case.Jpeg
Lululemon,Tri-Fold Travel Wallet,Wallet,Wallet,Unisex,2025,58.00%,$33.64,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20B%20Tri-Fold%20Travel%20Wallet.Jpeg
Lululemon,Utility Card Pouch Wallet,Wallet,Wallet,Unisex,2025,58.00%,$22.04,$38.00,,Https://Storage.Googleapis.Com/Lululemon-202/Lululemon%20B%20Utility%20Card%20Pouch.Jpeg
Nordstorm,Bellroy Note Sleeve Wallet,Wallet,Wallet,Unisex,2025,41.00%,$32.39,$79.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Bellroy%20Note%20Sleeve%20.Jpeg
Nordstorm,Bosca Old Leather Wallet,Wallet,Wallet,Unisex,2025,41.00%,$19.27,$47.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Bosca%20Old%20Leather%20Wallet.Jpeg
Nordstorm,Coach Bifold With Id Wallet,Wallet,Wallet,Unisex,2025,36.00%,$29.88,$83.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Coach%20Bifold%20With%20Id.Jpeg
Nordstorm,Dockers Travel Wallet,Wallet,Wallet,Unisex,2025,36.00%,$26.64,$74.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Bosca%20Old%20Leather%20Wallet.Jpeg
Nordstorm,Fossil Derrick Rfid Wallet,Wallet,Wallet,Unisex,2025,34.00%,$18.36,$54.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Coach%20Bifold%20With%20Id.Jpeg
Nordstorm,Gucci Leather Card Case Wallet,Wallet,Wallet,Unisex,2025,34.00%,$25.16,$74.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Gucci%20Leather%20Card%20Case.Jpeg
Nordstorm,Herschel Hank Rfid Bifold Wallet,Wallet,Wallet,Unisex,2025,37.00%,$19.98,$54.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Herschel%20Hank%20Rfid%20Bifold.Jpeg
Nordstorm,Johnston & Murphy Magnetic Money Clip Wallet,Wallet,Wallet,Unisex,2025,42.00%,$21.00,$50.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Johnston%20%26%20Murphy%20Magnetic%20Money%20Clip.Jpeg
Nordstorm,Montblanc Meisterstück Wallet,Wallet,Wallet,Unisex,2025,36.00%,$19.08,$53.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Montblanc%20Meisterstu%Cc%88Ck%20Wallet.Jpeg
Nordstorm,Nike Basic Wallet,Wallet,Wallet,Unisex,2025,36.00%,$29.88,$83.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aau%20Brixton%20Messer%20Fedora.Jpeg
Nordstorm,Nordstrom Signature Bifold Wallet,Wallet,Wallet,Unisex,2025,42.00%,$29.40,$70.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Bellroy%20Note%20Sleeve%20.Jpeg
Nordstorm,Paul Smith Signature Stripe Wallet,Wallet,Wallet,Unisex,2025,35.00%,$22.40,$64.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Bosca%20Old%20Leather%20Wallet.Jpeg
Nordstorm,Polo Ralph Lauren Billfold Wallet,Wallet,Wallet,Unisex,2025,36.00%,$27.36,$76.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Coach%20Bifold%20With%20Id.Jpeg
Nordstorm,Ridge Minimalist Wallet,Wallet,Wallet,Unisex,2025,37.00%,$24.42,$66.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aau%20Brixton%20Messer%20Fedora.Jpeg
Nordstorm,Saddleback Leather Bifold Wallet,Wallet,Wallet,Unisex,2025,42.00%,$27.72,$66.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Bellroy%20Note%20Sleeve%20.Jpeg
Nordstorm,Ted Baker Pebbled Cardholder Wallet,Wallet,Wallet,Unisex,2025,39.00%,$31.20,$80.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Bosca%20Old%20Leather%20Wallet.Jpeg
Nordstorm,Timberland Pro Leather Wallet,Wallet,Wallet,Unisex,2025,38.00%,$30.40,$80.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Coach%20Bifold%20With%20Id.Jpeg
Nordstorm,Tommy Hilfiger Slim Wallet,Wallet,Wallet,Unisex,2025,36.00%,$23.40,$65.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Gucci%20Leather%20Card%20Case.Jpeg
Nordstorm,Tumi Delta Id Lock Shielded Wallet,Wallet,Wallet,Unisex,2025,37.00%,$29.23,$79.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Herschel%20Hank%20Rfid%20Bifold.Jpeg
Nordstorm,Under Armour Ua Protect Wallet,Wallet,Wallet,Unisex,2025,41.00%,$30.75,$75.00,,Https://Storage.Googleapis.Com/Lululemon-202/Nordstorm%20Aav%20Johnston%20%26%20Murphy%20Magnetic%20Money%20Clip.Jpeg
Everlane,Canvas Crossbody Bag,Crossbody Bag,Bags,Women,2025,38.00%,$27.36,$72.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Canvas%20Crossbody.Jpeg
Everlane,Classic Carryall Bag,Bags,Bags,Women,2025,42.00%,$53.76,$128.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Classic%20Carryall.Jpeg
Everlane,Compact Sling Bag,Bags,Bags,Women,2025,40.00%,$29.60,$74.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Compact%20Sling%20Bag.Jpeg
Everlane,Convertible Tote-Pack Bag,Bags,Bags,Women,2025,39.00%,$38.22,$98.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Convertible%20Tote-Pack.Jpeg
Everlane,Essentials Pouch Bag,Bags,Bags,Women,2025,35.00%,$15.75,$45.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Essentials%20Pouch.Jpeg
Everlane,Everyday Foldover Bag,Bags,Bags,Women,2025,36.00%,$29.52,$82.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Everyday%20Foldover%20Bag.Jpeg
Everlane,Everyday Sling Bag,Bags,Bags,Women,2025,35.00%,$23.80,$68.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Canvas%20Crossbody.Jpeg
Everlane,Hybrid Work Bag,Bags,Bags,Women,2025,34.00%,$40.80,$120.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Classic%20Carryall.Jpeg
Everlane,Leather Document Holder Bag,Bags,Bags,Women,2025,37.00%,$49.95,$135.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Compact%20Sling%20Bag.Jpeg
Everlane,Leather Tech Brief Bag,Bags,Bags,Women,2025,38.00%,$66.50,$175.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Convertible%20Tote-Pack.Jpeg
Everlane,Leather Zip Satchel Bag,Bags,Bags,Women,2025,36.00%,$57.60,$160.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Essentials%20Pouch.Jpeg
Everlane,Lightweight Transit Bag,Bags,Bags,Women,2025,33.00%,$29.70,$90.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Everyday%20Foldover%20Bag.Jpeg
Everlane,Minimalist Messenger Bag,Bags,Bags,Women,2025,42.00%,$39.90,$95.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Canvas%20Crossbody.Jpeg
Everlane,Modern Commuter Bag,Bags,Bags,Women,2025,35.00%,$40.25,$115.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Classic%20Carryall.Jpeg
Everlane,Nylon Travel Bag,Travel Bag,Bags,Women,2025,41.00%,$45.10,$110.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Compact%20Sling%20Bag.Jpeg
Everlane,Office Laptop Bag,Bags,Bags,Women,2025,39.00%,$59.28,$152.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Convertible%20Tote-Pack.Jpeg
Everlane,Recycled Gym Bag,Bags,Bags,Women,2025,33.00%,$28.05,$85.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Essentials%20Pouch.Jpeg
Everlane,Structured Laptop Tote Bag,Bags,Bags,Women,2025,40.00%,$52.00,$130.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Everyday%20Foldover%20Bag.Jpeg
Everlane,Tech Organizer Bag,Bags,Bags,Women,2025,36.00%,$17.64,$49.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Essentials%20Pouch.Jpeg
Everlane,Weekender Duffel Bag,Bags,Bags,Women,2025,35.00%,$50.75,$145.00,,Https://Storage.Googleapis.Com/Lululemon-202/Everlane%20V%20Everyday%20Foldover%20Bag.Jpeg
Banana Republic,Braided Leather Bag,Bags,Bags,Women,2025,53.00%,$30.74,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Braided%20Leather%20Belt.Jpeg
Banana Republic,Canvas Utility Bag,Bags,Bags,Women,2025,45.00%,$22.05,$49.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Canvas%20Utility%20Belt.Jpeg
Banana Republic,Classic Reversible Bag,Bags,Bags,Women,2025,54.00%,$30.24,$56.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Classic%20Reversible%20Belt.Jpeg
Banana Republic,Distressed Leather Bag,Bags,Bags,Women,2025,52.00%,$23.40,$45.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Distressed%20Leather%20Belt.Jpeg
Banana Republic,Double Prong Work Bag,Bags,Bags,Women,2025,51.00%,$26.01,$51.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Double%20Prong%20Work%20Belt.Jpeg
Banana Republic,Double Stitch Bag,Bags,Bags,Women,2025,47.00%,$21.15,$45.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Double%20Stitch%20Belt.Jpeg
Banana Republic,Elastic Travel Bag,Travel Bag,Bags,Women,2025,54.00%,$30.24,$56.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Double%20Stitch%20Belt.Jpeg
Banana Republic,Embossed Logo Bag,Bags,Bags,Women,2025,49.00%,$28.42,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Embossed%20Logo%20Belt.Jpeg
Banana Republic,Heritage Buckle Bag,Bags,Bags,Women,2025,53.00%,$24.91,$47.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Heritage%20Buckle%20Belt.Jpeg
Banana Republic,Leather Dress Bag,Dress Bag,Bags,Women,2025,51.00%,$29.58,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Braided%20Leather%20Belt.Jpeg
Banana Republic,Minimalist Slim Bag,Bags,Bags,Women,2025,49.00%,$26.95,$55.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Canvas%20Utility%20Belt.Jpeg
Banana Republic,Nubuck Slim Bag,Bags,Bags,Women,2025,47.00%,$24.44,$52.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Classic%20Reversible%20Belt.Jpeg
Banana Republic,Plaque Buckle Bag,Bags,Bags,Women,2025,53.00%,$26.50,$50.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Distressed%20Leather%20Belt.Jpeg
Banana Republic,Slim Leather Bag,Bags,Bags,Women,2025,47.00%,$26.79,$57.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Double%20Prong%20Work%20Belt.Jpeg
Banana Republic,Suede Casual Bag,Bags,Bags,Women,2025,47.00%,$26.32,$56.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Double%20Stitch%20Belt.Jpeg
Banana Republic,Textured Grain Bag,Bags,Bags,Women,2025,51.00%,$29.58,$58.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Braided%20Leather%20Belt.Jpeg
Banana Republic,Tonal Leather Bag,Bags,Bags,Women,2025,54.00%,$28.62,$53.00,,Https://Storage.Googleapis.Com/Lululemon-202/Banana%20Republic%20Aj%20Canvas%20Utility%20Belt.Jpeg
